submission_id,RT,age,angle,correctness,expected,item,key_pressed,timeSpent,trial_number,trial_type
7937,2727,21,150,correct,same,9,f,4.3960166667,32,main
7937,2876,21,150,correct,different,6,j,4.3960166667,33,main
7937,1889,21,50,correct,same,12,f,4.3960166667,34,main
7937,1886,21,50,correct,same,2,f,4.3960166667,35,main
7937,2880,21,50,correct,different,4,j,4.3960166667,36,main
7937,2827,21,150,correct,different,10,j,4.3960166667,37,main
7937,5995,21,50,correct,different,2,j,4.3960166667,38,main
7937,5288,21,150,correct,same,3,f,4.3960166667,39,main
7937,1862,21,50,correct,same,1,f,4.3960166667,40,main
7937,1921,21,50,correct,different,1,j,4.3960166667,41,main
7937,2949,21,50,correct,different,11,j,4.3960166667,42,main
7937,4163,21,50,correct,different,5,j,4.3960166667,43,main
7937,2900,21,150,correct,same,10,f,4.3960166667,44,main
7937,2357,21,150,correct,same,5,f,4.3960166667,45,main
7937,2548,21,150,correct,same,11,f,4.3960166667,46,main
7937,2097,21,150,correct,different,5,j,4.3960166667,47,main
7937,3561,21,150,correct,different,8,j,4.3960166667,48,main
7930,2714,,50,correct,different,15,j,2.9963666667,1,practice
7930,2299,,50,correct,same,15,f,2.9963666667,2,practice
7930,1969,,150,correct,different,14,j,2.9963666667,3,practice
7930,2103,,50,correct,different,13,j,2.9963666667,4,practice
7930,2245,,50,correct,same,13,f,2.9963666667,5,practice
7930,1438,,50,correct,same,14,f,2.9963666667,6,practice
7930,1873,,150,correct,same,13,f,2.9963666667,7,practice
7930,13716,,150,correct,same,15,f,2.9963666667,8,practice
7930,1402,,50,correct,different,14,j,2.9963666667,9,practice
7930,2172,,150,correct,different,13,j,2.9963666667,10,practice
7930,1341,,150,correct,same,14,f,2.9963666667,11,practice
7930,1816,,150,correct,different,15,j,2.9963666667,12,practice
7930,2161,,50,correct,same,4,f,2.9963666667,1,main
7930,2540,,150,correct,different,9,j,2.9963666667,2,main
7930,2106,,150,correct,same,5,f,2.9963666667,3,main
7930,2474,,150,correct,different,10,j,2.9963666667,4,main
7930,2671,,50,correct,same,7,f,2.9963666667,5,main
7930,1830,,50,correct,same,9,f,2.9963666667,6,main
7930,2403,,150,correct,same,2,f,2.9963666667,7,main
7930,1782,,50,correct,same,2,f,2.9963666667,8,main
7930,1761,,150,correct,different,12,j,2.9963666667,9,main
7930,1516,,50,correct,different,12,j,2.9963666667,10,main
7930,1616,,150,correct,different,6,j,2.9963666667,11,main
7930,1791,,150,correct,same,1,f,2.9963666667,12,main
7930,1750,,50,correct,same,5,f,2.9963666667,13,main
7930,1331,,50,correct,different,1,j,2.9963666667,14,main
7930,4719,,150,correct,different,5,j,2.9963666667,15,main
7930,2083,,50,incorrect,same,6,j,2.9963666667,16,main
7930,3513,,150,correct,same,10,f,2.9963666667,17,main
7930,1386,,50,correct,same,1,f,2.9963666667,18,main
7930,1778,,150,correct,different,4,j,2.9963666667,19,main
7930,2290,,150,correct,same,3,f,2.9963666667,20,main
7930,2898,,150,correct,same,11,f,2.9963666667,21,main
7930,3228,,150,incorrect,different,11,f,2.9963666667,22,main
7930,1415,,50,correct,same,3,f,2.9963666667,23,main
7930,1688,,50,correct,different,9,j,2.9963666667,24,main
7930,1375,,50,correct,different,4,j,2.9963666667,25,main
7930,1664,,50,correct,different,5,j,2.9963666667,26,main
7930,1484,,50,correct,different,6,j,2.9963666667,27,main
7930,2461,,150,correct,different,7,j,2.9963666667,28,main
7930,5895,,150,correct,same,7,f,2.9963666667,29,main
7930,2524,,50,incorrect,different,7,f,2.9963666667,30,main
7930,1625,,50,correct,different,2,j,2.9963666667,31,main
7930,2031,,150,correct,different,2,j,2.9963666667,32,main
7930,2380,,150,correct,different,1,j,2.9963666667,33,main
7930,3830,,150,correct,same,6,f,2.9963666667,34,main
7930,1402,,50,correct,same,8,f,2.9963666667,35,main
7930,2918,,50,correct,same,10,f,2.9963666667,36,main
7930,2341,,150,correct,same,9,f,2.9963666667,37,main
7930,2394,,150,correct,same,4,f,2.9963666667,38,main
7930,1893,,150,correct,same,12,f,2.9963666667,39,main
7930,2602,,50,correct,different,8,j,2.9963666667,40,main
7930,1650,,150,correct,same,8,f,2.9963666667,41,main
7930,1714,,50,correct,same,12,f,2.9963666667,42,main
7930,2177,,150,correct,different,3,j,2.9963666667,43,main
7930,3379,,50,correct,different,10,j,2.9963666667,44,main
7930,2215,,50,correct,different,11,j,2.9963666667,45,main
7930,4212,,50,correct,different,3,j,2.9963666667,46,main
7930,1951,,150,correct,different,8,j,2.9963666667,47,main
7930,1459,,50,correct,same,11,f,2.9963666667,48,main
7935,2600,23,50,correct,different,13,j,4.6565,1,practice
7935,2737,23,50,correct,same,15,f,4.6565,2,practice
7935,2780,23,150,correct,different,13,j,4.6565,3,practice
7935,2077,23,150,incorrect,same,14,j,4.6565,4,practice
7935,2258,23,50,correct,same,14,f,4.6565,5,practice
7935,1829,23,50,correct,same,13,f,4.6565,6,practice
7935,1447,23,50,correct,different,15,j,4.6565,7,practice
7935,3188,23,150,correct,same,13,f,4.6565,8,practice
7935,2473,23,150,correct,different,15,j,4.6565,9,practice
7935,3618,23,150,correct,different,14,j,4.6565,10,practice
7935,2303,23,50,correct,different,14,j,4.6565,11,practice
7935,2952,23,150,correct,same,15,f,4.6565,12,practice
7935,3109,23,150,correct,different,10,j,4.6565,1,main
7935,4252,23,150,correct,different,2,j,4.6565,2,main
7935,3153,23,50,correct,different,2,j,4.6565,3,main
7935,3652,23,50,correct,same,9,f,4.6565,4,main
7935,4101,23,50,correct,same,2,f,4.6565,5,main
7935,4829,23,50,correct,same,10,f,4.6565,6,main
7935,3906,23,50,correct,different,5,j,4.6565,7,main
7935,3318,23,50,correct,same,5,f,4.6565,8,main
7935,4211,23,150,correct,same,5,f,4.6565,9,main
7935,8386,23,150,correct,same,10,f,4.6565,10,main
7935,2056,23,50,correct,same,11,f,4.6565,11,main
7935,2804,23,150,correct,different,5,j,4.6565,12,main
7935,4955,23,150,correct,different,3,j,4.6565,13,main
7935,3713,23,50,correct,different,6,j,4.6565,14,main
7935,6599,23,150,correct,same,11,f,4.6565,15,main
7935,4523,23,150,correct,different,7,j,4.6565,16,main
7935,3902,23,50,correct,same,8,f,4.6565,17,main
7935,3087,23,50,correct,different,12,j,4.6565,18,main
7935,5647,23,50,correct,different,7,j,4.6565,19,main
7935,8349,23,50,correct,different,8,j,4.6565,20,main
7935,4786,23,50,correct,different,10,j,4.6565,21,main
7935,1776,23,150,incorrect,same,7,j,4.6565,22,main
7935,2166,23,50,correct,same,3,f,4.6565,23,main
7935,2850,23,150,incorrect,same,9,j,4.6565,24,main
7935,3741,23,50,incorrect,different,4,f,4.6565,25,main
7935,2541,23,50,correct,same,4,f,4.6565,26,main
7935,3060,23,50,correct,different,11,j,4.6565,27,main
7935,2207,23,50,correct,same,7,f,4.6565,28,main
7935,4302,23,150,correct,different,11,j,4.6565,29,main
7935,2471,23,50,correct,same,1,f,4.6565,30,main
7935,2565,23,150,correct,same,4,f,4.6565,31,main
7935,17836,23,150,incorrect,different,12,f,4.6565,32,main
7935,4491,23,50,correct,different,3,j,4.6565,33,main
7935,2728,23,150,correct,same,12,f,4.6565,34,main
7935,2194,23,50,correct,same,12,f,4.6565,35,main
7935,3650,23,150,correct,different,6,j,4.6565,36,main
7935,6150,23,150,correct,same,2,f,4.6565,37,main
7935,2049,23,50,correct,same,6,f,4.6565,38,main
7935,1792,23,50,correct,different,1,j,4.6565,39,main
7935,3518,23,150,correct,different,1,j,4.6565,40,main
7935,6417,23,150,correct,same,6,f,4.6565,41,main
7935,3980,23,150,correct,same,1,f,4.6565,42,main
7935,3155,23,150,correct,different,8,j,4.6565,43,main
7935,3100,23,50,correct,different,9,j,4.6565,44,main
7935,2914,23,150,correct,same,8,f,4.6565,45,main
7935,2734,23,150,correct,different,4,j,4.6565,46,main
7935,3971,23,150,correct,same,3,f,4.6565,47,main
7935,6102,23,150,correct,different,9,j,4.6565,48,main
7942,2149,27,50,correct,same,13,f,10.238,1,practice
7942,22410,27,150,correct,same,13,f,10.238,2,practice
7942,7386,27,50,correct,same,14,f,10.238,3,practice
7942,9599,27,50,incorrect,different,15,f,10.238,4,practice
7942,9132,27,50,correct,same,15,f,10.238,5,practice
7942,6362,27,150,incorrect,different,14,f,10.238,6,practice
7942,12209,27,150,correct,same,15,f,10.238,7,practice
7942,6143,27,50,incorrect,different,14,f,10.238,8,practice
7942,7176,27,50,incorrect,different,13,f,10.238,9,practice
7942,4490,27,150,incorrect,different,13,f,10.238,10,practice
7942,10720,27,150,correct,same,14,f,10.238,11,practice
7942,6343,27,150,correct,different,15,j,10.238,12,practice
7942,9080,27,150,correct,different,5,j,10.238,1,main
7942,9782,27,150,correct,different,8,j,10.238,2,main
7942,21356,27,50,correct,different,8,j,10.238,3,main
7942,11828,27,50,correct,same,2,f,10.238,4,main
7942,10149,27,150,correct,different,4,j,10.238,5,main
7942,26523,27,50,correct,different,6,j,10.238,6,main
7942,9161,27,150,correct,same,6,f,10.238,7,main
7942,10639,27,50,correct,same,1,f,10.238,8,main
7942,14979,27,150,correct,same,3,f,10.238,9,main
7942,9270,27,50,correct,same,7,f,10.238,10,main
7942,16229,27,150,correct,different,3,j,10.238,11,main
7942,13723,27,150,incorrect,same,9,j,10.238,12,main
7942,26518,27,50,incorrect,different,2,f,10.238,13,main
7942,8217,27,150,incorrect,different,7,f,10.238,14,main
7942,10806,27,50,correct,different,12,j,10.238,15,main
7942,8365,27,150,correct,same,1,f,10.238,16,main
7942,19063,27,50,correct,different,11,j,10.238,17,main
7942,4440,27,50,correct,same,5,f,10.238,18,main
7942,13190,27,50,correct,same,11,f,10.238,19,main
7942,27517,27,150,incorrect,different,12,f,10.238,20,main
7942,27356,27,50,correct,different,3,j,10.238,21,main
7942,9520,27,150,correct,same,5,f,10.238,22,main
7942,30623,27,150,correct,same,10,f,10.238,23,main
7942,2423,27,150,incorrect,different,9,f,10.238,24,main
7942,29073,27,50,incorrect,different,5,f,10.238,25,main
7942,12163,27,50,correct,same,4,f,10.238,26,main
7942,1169,27,50,correct,different,4,j,10.238,27,main
7942,3913,27,150,correct,same,8,f,10.238,28,main
7942,4368,27,50,incorrect,different,7,f,10.238,29,main
7942,1576,27,150,correct,different,6,j,10.238,30,main
7942,2530,27,50,correct,same,9,f,10.238,31,main
7942,875,27,50,incorrect,same,10,j,10.238,32,main
7942,636,27,150,correct,same,11,f,10.238,33,main
7942,2970,27,150,correct,same,12,f,10.238,34,main
7942,1988,27,150,incorrect,different,2,f,10.238,35,main
7942,5435,27,50,correct,same,3,f,10.238,36,main
7942,5278,27,150,correct,same,7,f,10.238,37,main
7942,4321,27,150,incorrect,different,11,f,10.238,38,main
7942,2986,27,150,incorrect,same,2,j,10.238,39,main
7942,2781,27,50,incorrect,different,1,f,10.238,40,main
7942,5503,27,50,correct,same,6,f,10.238,41,main
7942,1585,27,150,correct,different,1,j,10.238,42,main
7942,5231,27,150,correct,same,4,f,10.238,43,main
7942,5822,27,50,correct,different,10,j,10.238,44,main
7942,8649,27,50,correct,same,8,f,10.238,45,main
7942,4297,27,50,correct,same,12,f,10.238,46,main
7942,9606,27,50,incorrect,different,9,f,10.238,47,main
7942,9522,27,150,correct,different,10,j,10.238,48,main
7931,2709,,50,correct,same,14,f,1.62895,1,practice
7931,1094,,50,correct,same,15,f,1.62895,2,practice
7931,1361,,150,correct,same,15,f,1.62895,3,practice
7931,1239,,50,correct,same,13,f,1.62895,4,practice
7931,1282,,150,correct,different,14,j,1.62895,5,practice
7931,1043,,50,correct,different,15,j,1.62895,6,practice
7931,1629,,150,correct,same,14,f,1.62895,7,practice
7931,1239,,50,correct,different,13,j,1.62895,8,practice
7931,1423,,150,correct,different,13,j,1.62895,9,practice
7931,1042,,50,correct,different,14,j,1.62895,10,practice
7931,1747,,150,correct,different,15,j,1.62895,11,practice
7931,1527,,150,correct,same,13,f,1.62895,12,practice
7931,1547,,50,correct,same,8,f,1.62895,1,main
7931,1159,,50,correct,different,6,j,1.62895,2,main
7931,1722,,150,correct,same,7,f,1.62895,3,main
7931,1103,,50,correct,same,1,f,1.62895,4,main
7931,1358,,50,correct,same,7,f,1.62895,5,main
7931,1079,,50,correct,same,12,f,1.62895,6,main
7931,1135,,50,correct,different,3,j,1.62895,7,main
7931,1420,,150,correct,same,12,f,1.62895,8,main
7931,1149,,150,correct,different,2,j,1.62895,9,main
7931,1274,,50,correct,same,3,f,1.62895,10,main
7931,1103,,150,correct,different,5,j,1.62895,11,main
7931,939,,50,correct,same,2,f,1.62895,12,main
7931,1302,,150,incorrect,same,3,j,1.62895,13,main
7931,1265,,50,correct,different,2,j,1.62895,14,main
7931,1175,,50,correct,different,11,j,1.62895,15,main
7931,1049,,50,correct,different,1,j,1.62895,16,main
7931,1134,,50,correct,different,12,j,1.62895,17,main
7931,1244,,50,correct,same,10,f,1.62895,18,main
7931,1908,,50,correct,same,6,f,1.62895,19,main
7931,1093,,150,incorrect,same,10,j,1.62895,20,main
7931,1201,,50,correct,different,8,j,1.62895,21,main
7931,1163,,50,correct,same,11,f,1.62895,22,main
7931,1287,,50,correct,different,4,j,1.62895,23,main
7931,1906,,150,correct,different,10,j,1.62895,24,main
7931,1815,,150,incorrect,same,11,j,1.62895,25,main
7931,1524,,150,correct,different,8,j,1.62895,26,main
7931,1478,,150,correct,different,6,j,1.62895,27,main
7931,1413,,150,correct,different,3,j,1.62895,28,main
7931,1120,,150,incorrect,same,5,j,1.62895,29,main
7931,1813,,150,correct,different,4,j,1.62895,30,main
7931,1456,,150,correct,different,12,j,1.62895,31,main
7931,1255,,150,correct,same,1,f,1.62895,32,main
7931,1264,,50,correct,same,5,f,1.62895,33,main
7931,1279,,150,correct,same,4,f,1.62895,34,main
7931,1117,,50,correct,different,7,j,1.62895,35,main
7931,1335,,50,correct,same,4,f,1.62895,36,main
7931,1401,,150,correct,different,7,j,1.62895,37,main
7931,1160,,50,correct,different,9,j,1.62895,38,main
7931,1194,,50,correct,different,10,j,1.62895,39,main
7931,1215,,50,correct,different,5,j,1.62895,40,main
7931,1626,,150,correct,different,9,j,1.62895,41,main
7931,1244,,150,incorrect,same,9,j,1.62895,42,main
7931,1600,,150,correct,same,6,f,1.62895,43,main
7931,1036,,150,correct,same,8,f,1.62895,44,main
7931,1652,,150,correct,same,2,f,1.62895,45,main
7931,1270,,150,correct,different,11,j,1.62895,46,main
7931,2047,,150,correct,different,1,j,1.62895,47,main
7931,997,,50,correct,same,9,f,1.62895,48,main
7944,2737,,50,correct,same,13,f,13.6907166667,1,practice
7944,2116,,150,incorrect,same,14,j,13.6907166667,2,practice
7944,2156,,50,correct,different,14,j,13.6907166667,3,practice
7944,1745,,50,incorrect,same,15,j,13.6907166667,4,practice
7944,2629,,150,correct,same,13,f,13.6907166667,5,practice
7944,1617,,150,correct,different,13,j,13.6907166667,6,practice
7944,2214,,150,correct,same,15,f,13.6907166667,7,practice
7944,1710,,50,correct,different,15,j,13.6907166667,8,practice
7944,1573,,50,correct,same,14,f,13.6907166667,9,practice
7944,2156,,50,correct,different,13,j,13.6907166667,10,practice
7944,1779,,150,incorrect,different,14,f,13.6907166667,11,practice
7944,2597,,150,correct,different,15,j,13.6907166667,12,practice
7944,2307,,50,incorrect,different,9,f,13.6907166667,1,main
7944,2542,,50,incorrect,different,6,f,13.6907166667,2,main
7944,2171,,150,incorrect,different,4,f,13.6907166667,3,main
7944,2622,,50,correct,different,3,j,13.6907166667,4,main
7944,2947,,150,correct,different,3,j,13.6907166667,5,main
7944,2535,,150,correct,same,5,f,13.6907166667,6,main
7944,2046,,150,correct,different,6,j,13.6907166667,7,main
7944,2367,,50,correct,different,4,j,13.6907166667,8,main
7944,3131,,150,correct,same,8,f,13.6907166667,9,main
7944,2680,,50,correct,different,12,j,13.6907166667,10,main
7944,2342,,50,incorrect,different,5,f,13.6907166667,11,main
7944,2128,,50,correct,different,11,j,13.6907166667,12,main
7944,3628,,50,correct,same,1,f,13.6907166667,13,main
7944,2090,,50,correct,same,10,f,13.6907166667,14,main
7944,2261,,50,correct,different,2,j,13.6907166667,15,main
7944,2168,,50,correct,same,11,f,13.6907166667,16,main
7944,2302,,150,correct,same,9,f,13.6907166667,17,main
7944,2480,,150,incorrect,same,2,j,13.6907166667,18,main
7944,2748,,150,correct,same,3,f,13.6907166667,19,main
7944,2103,,50,correct,same,7,f,13.6907166667,20,main
7944,1741,,150,incorrect,same,10,j,13.6907166667,21,main
7944,2408,,150,incorrect,same,12,j,13.6907166667,22,main
7944,1813,,150,incorrect,different,7,f,13.6907166667,23,main
7944,2941,,150,correct,different,10,j,13.6907166667,24,main
7944,3262,,50,correct,same,3,f,13.6907166667,25,main
7944,1858,,150,incorrect,same,11,j,13.6907166667,26,main
7944,2074,,50,correct,same,12,f,13.6907166667,27,main
7944,2076,,50,correct,same,5,f,13.6907166667,28,main
7944,1815,,50,correct,same,9,f,13.6907166667,29,main
7944,1752,,150,correct,different,5,j,13.6907166667,30,main
7944,2083,,50,correct,different,10,j,13.6907166667,31,main
7944,2959,,50,incorrect,same,4,j,13.6907166667,32,main
7944,2131,,50,incorrect,same,8,j,13.6907166667,33,main
7944,3501,,50,incorrect,different,1,f,13.6907166667,34,main
7944,6083,,150,correct,different,1,j,13.6907166667,35,main
7944,3749,,150,incorrect,same,6,j,13.6907166667,36,main
7944,3861,,50,correct,same,6,f,13.6907166667,37,main
7944,3532,,150,correct,different,11,j,13.6907166667,38,main
7944,4412,,150,correct,different,9,j,13.6907166667,39,main
7944,2738,,50,correct,different,8,j,13.6907166667,40,main
7944,3991,,50,correct,same,2,f,13.6907166667,41,main
7944,3927,,150,correct,same,7,f,13.6907166667,42,main
7944,2176,,150,correct,different,8,j,13.6907166667,43,main
7944,3961,,150,incorrect,same,4,j,13.6907166667,44,main
7944,2670,,150,correct,different,12,j,13.6907166667,45,main
7944,2593,,50,correct,different,7,j,13.6907166667,46,main
7944,4443,,150,correct,different,2,j,13.6907166667,47,main
7944,2110,,150,correct,same,1,f,13.6907166667,48,main
7934,4512,,50,correct,different,14,j,4.23405,1,practice
7934,7201,,150,correct,different,13,j,4.23405,2,practice
7934,4286,,150,correct,same,15,f,4.23405,3,practice
7934,2208,,50,correct,same,14,f,4.23405,4,practice
7934,3359,,50,correct,same,15,f,4.23405,5,practice
7934,3370,,150,incorrect,same,14,j,4.23405,6,practice
7934,2093,,50,correct,same,13,f,4.23405,7,practice
7934,3351,,150,correct,different,15,j,4.23405,8,practice
7934,2152,,50,incorrect,different,13,f,4.23405,9,practice
7934,2586,,150,incorrect,different,14,f,4.23405,10,practice
7934,1901,,50,correct,different,15,j,4.23405,11,practice
7934,2288,,150,correct,same,13,f,4.23405,12,practice
7934,3150,,150,correct,same,12,f,4.23405,1,main
7934,2681,,150,correct,same,4,f,4.23405,2,main
7934,1955,,50,correct,same,12,f,4.23405,3,main
7934,2059,,50,correct,same,9,f,4.23405,4,main
7934,4804,,50,correct,same,4,f,4.23405,5,main
7934,2879,,150,correct,different,7,j,4.23405,6,main
7934,3055,,50,correct,different,4,j,4.23405,7,main
7934,3415,,150,correct,different,5,j,4.23405,8,main
7934,3303,,50,correct,different,8,j,4.23405,9,main
7934,4928,,150,correct,same,2,f,4.23405,10,main
7934,3573,,50,correct,same,7,f,4.23405,11,main
7934,2339,,50,correct,same,1,f,4.23405,12,main
7934,2892,,150,incorrect,same,10,j,4.23405,13,main
7934,4670,,150,correct,same,6,f,4.23405,14,main
7934,4711,,150,correct,same,5,f,4.23405,15,main
7934,2903,,150,correct,different,12,j,4.23405,16,main
7934,2704,,50,correct,different,9,j,4.23405,17,main
7934,2604,,50,correct,same,8,f,4.23405,18,main
7934,3742,,50,correct,different,5,j,4.23405,19,main
7934,4800,,150,correct,different,1,j,4.23405,20,main
7934,3288,,50,correct,different,3,j,4.23405,21,main
7934,5175,,150,correct,same,8,f,4.23405,22,main
7934,4991,,150,correct,different,3,j,4.23405,23,main
7934,2686,,50,correct,same,5,f,4.23405,24,main
7934,5966,,150,incorrect,different,4,f,4.23405,25,main
7934,4463,,50,correct,different,10,j,4.23405,26,main
7934,11874,,150,correct,different,9,j,4.23405,27,main
7934,3642,,150,correct,different,2,j,4.23405,28,main
7934,1705,,50,correct,same,2,f,4.23405,29,main
7934,1859,,50,correct,different,2,j,4.23405,30,main
7934,2803,,150,correct,same,1,f,4.23405,31,main
7934,2645,,50,correct,different,6,j,4.23405,32,main
7934,3606,,150,correct,different,11,j,4.23405,33,main
7934,2564,,50,correct,different,1,j,4.23405,34,main
7934,1724,,50,correct,same,10,f,4.23405,35,main
7934,1899,,50,correct,same,6,f,4.23405,36,main
7934,1768,,50,correct,same,3,f,4.23405,37,main
7934,3506,,150,correct,different,6,j,4.23405,38,main
7934,4593,,50,correct,different,11,j,4.23405,39,main
7934,3880,,150,correct,same,11,f,4.23405,40,main
7934,5296,,150,correct,different,10,j,4.23405,41,main
7934,2906,,150,correct,same,3,f,4.23405,42,main
7934,1683,,50,correct,same,11,f,4.23405,43,main
7934,7457,,150,correct,same,7,f,4.23405,44,main
7934,4375,,150,correct,same,9,f,4.23405,45,main
7934,3226,,50,correct,different,12,j,4.23405,46,main
7934,3538,,50,correct,different,7,j,4.23405,47,main
7934,3899,,150,correct,different,8,j,4.23405,48,main
7939,4666,21,150,correct,same,14,f,5.3058,1,practice
7939,4209,21,150,correct,different,13,j,5.3058,2,practice
7939,5860,21,50,correct,same,15,f,5.3058,3,practice
7939,3372,21,150,correct,different,15,j,5.3058,4,practice
7939,3115,21,50,correct,different,15,j,5.3058,5,practice
7939,2742,21,50,correct,different,14,j,5.3058,6,practice
7939,3757,21,150,correct,same,15,f,5.3058,7,practice
7939,1855,21,50,correct,same,13,f,5.3058,8,practice
7939,1629,21,50,correct,different,13,j,5.3058,9,practice
7939,3657,21,150,incorrect,same,13,j,5.3058,10,practice
7939,3084,21,150,incorrect,different,14,f,5.3058,11,practice
7939,2553,21,50,correct,same,14,f,5.3058,12,practice
7939,3084,21,150,correct,different,11,j,5.3058,1,main
7939,5862,21,50,correct,different,4,j,5.3058,2,main
7939,3990,21,50,correct,different,7,j,5.3058,3,main
7939,3675,21,50,correct,different,2,j,5.3058,4,main
7939,2628,21,50,correct,same,3,f,5.3058,5,main
7939,3207,21,150,correct,same,6,f,5.3058,6,main
7939,5041,21,150,correct,same,2,f,5.3058,7,main
7939,3728,21,150,correct,different,2,j,5.3058,8,main
7939,4277,21,50,correct,same,6,f,5.3058,9,main
7939,4916,21,150,correct,same,7,f,5.3058,10,main
7939,2384,21,50,correct,same,4,f,5.3058,11,main
7939,6863,21,150,correct,different,10,j,5.3058,12,main
7939,2516,21,150,correct,same,1,f,5.3058,13,main
7939,4260,21,150,correct,same,9,f,5.3058,14,main
7939,3258,21,50,correct,different,12,j,5.3058,15,main
7939,9129,21,150,correct,same,5,f,5.3058,16,main
7939,4926,21,150,correct,different,4,j,5.3058,17,main
7939,3143,21,50,correct,different,9,j,5.3058,18,main
7939,3561,21,50,correct,different,1,j,5.3058,19,main
7939,2102,21,50,correct,same,1,f,5.3058,20,main
7939,4704,21,150,correct,different,1,j,5.3058,21,main
7939,6424,21,50,correct,different,5,j,5.3058,22,main
7939,2885,21,50,correct,same,7,f,5.3058,23,main
7939,6778,21,50,correct,different,11,j,5.3058,24,main
7939,2223,21,150,correct,same,12,f,5.3058,25,main
7939,1786,21,50,correct,same,9,f,5.3058,26,main
7939,3240,21,150,correct,same,11,f,5.3058,27,main
7939,4663,21,150,incorrect,different,9,f,5.3058,28,main
7939,3987,21,50,correct,same,5,f,5.3058,29,main
7939,2580,21,150,correct,same,8,f,5.3058,30,main
7939,5470,21,150,incorrect,same,3,j,5.3058,31,main
7939,2314,21,50,correct,same,10,f,5.3058,32,main
7939,1939,21,50,correct,same,11,f,5.3058,33,main
7939,5003,21,50,correct,different,10,j,5.3058,34,main
7939,2503,21,150,correct,same,4,f,5.3058,35,main
7939,3975,21,150,incorrect,different,7,f,5.3058,36,main
7939,4641,21,50,correct,different,3,j,5.3058,37,main
7939,4796,21,150,correct,different,5,j,5.3058,38,main
7939,1827,21,50,correct,same,2,f,5.3058,39,main
7939,5473,21,150,correct,different,3,j,5.3058,40,main
7939,3133,21,50,correct,different,8,j,5.3058,41,main
7939,4788,21,150,correct,different,8,j,5.3058,42,main
7939,3347,21,150,incorrect,different,6,f,5.3058,43,main
7939,2317,21,50,correct,different,6,j,5.3058,44,main
7939,9978,21,150,incorrect,same,10,j,5.3058,45,main
7939,8760,21,150,incorrect,different,12,f,5.3058,46,main
7939,4367,21,50,incorrect,same,8,j,5.3058,47,main
7939,4689,21,50,correct,same,12,f,5.3058,48,main
7940,4760,22,150,correct,same,15,f,9.6116,1,practice
7940,2381,22,50,correct,different,15,j,9.6116,2,practice
7940,2650,22,150,correct,different,15,j,9.6116,3,practice
7940,2272,22,50,correct,same,15,f,9.6116,4,practice
7940,2026,22,50,correct,same,13,f,9.6116,5,practice
7940,2386,22,150,correct,different,13,j,9.6116,6,practice
7940,2112,22,150,correct,same,13,f,9.6116,7,practice
7940,2168,22,150,incorrect,different,14,f,9.6116,8,practice
7940,3125,22,150,correct,same,14,f,9.6116,9,practice
7940,2640,22,50,correct,same,14,f,9.6116,10,practice
7940,2295,22,50,correct,different,13,j,9.6116,11,practice
7940,2647,22,50,correct,different,14,j,9.6116,12,practice
7940,2340,22,50,correct,same,12,f,9.6116,1,main
7940,2392,22,50,correct,same,6,f,9.6116,2,main
7940,2715,22,150,correct,different,6,j,9.6116,3,main
7940,2763,22,50,correct,same,3,f,9.6116,4,main
7940,2647,22,50,correct,different,10,j,9.6116,5,main
7940,2571,22,150,incorrect,same,2,j,9.6116,6,main
7940,3009,22,150,correct,same,1,f,9.6116,7,main
7940,2834,22,50,correct,different,11,j,9.6116,8,main
7940,2669,22,50,correct,same,8,f,9.6116,9,main
7940,2728,22,150,correct,different,5,j,9.6116,10,main
7940,3515,22,50,correct,different,8,j,9.6116,11,main
7940,2257,22,150,correct,different,3,j,9.6116,12,main
7940,3590,22,50,correct,different,2,j,9.6116,13,main
7940,2935,22,50,correct,different,9,j,9.6116,14,main
7940,2940,22,150,correct,same,10,f,9.6116,15,main
7940,2446,22,150,correct,different,7,j,9.6116,16,main
7940,4481,22,150,correct,same,3,f,9.6116,17,main
7940,2450,22,50,incorrect,same,7,j,9.6116,18,main
7940,2689,22,50,correct,different,7,j,9.6116,19,main
7940,3214,22,50,correct,different,4,j,9.6116,20,main
7940,2163,22,50,correct,same,1,f,9.6116,21,main
7940,4635,22,150,correct,same,7,f,9.6116,22,main
7940,6928,22,150,correct,same,11,f,9.6116,23,main
7940,3644,22,150,correct,different,2,j,9.6116,24,main
7940,2513,22,150,correct,different,4,j,9.6116,25,main
7940,3701,22,50,correct,same,9,f,9.6116,26,main
7940,5376,22,50,correct,different,6,j,9.6116,27,main
7940,2335,22,150,correct,same,9,f,9.6116,28,main
7940,2652,22,50,correct,different,5,j,9.6116,29,main
7940,4315,22,150,correct,same,12,f,9.6116,30,main
7940,3191,22,150,correct,different,1,j,9.6116,31,main
7940,1896,22,150,correct,different,12,j,9.6116,32,main
7940,2387,22,50,incorrect,same,5,j,9.6116,33,main
7940,2601,22,50,correct,different,1,j,9.6116,34,main
7940,5014,22,150,correct,same,5,f,9.6116,35,main
7940,2113,22,50,correct,same,2,f,9.6116,36,main
7940,2876,22,50,incorrect,same,4,j,9.6116,37,main
7940,2007,22,150,correct,different,11,j,9.6116,38,main
7940,3278,22,50,incorrect,same,11,j,9.6116,39,main
7940,2302,22,50,correct,different,3,j,9.6116,40,main
7940,2006,22,50,correct,same,10,f,9.6116,41,main
7940,2996,22,150,correct,same,8,f,9.6116,42,main
